;Date;Tot_cons;Res_load;Hydro_pumped
0;Jan 1, 2015;1,096,852.75;768,472.25;25,895.5
1;Jan 2, 2015;1,288,914.75;679,205.75;27,225
2;Jan 3, 2015;1,213,309.5;736,911.75;24,694.25
3;Jan 4, 2015;1,177,896;767,345.5;24,441.75
4;Jan 5, 2015;1,425,927.5;1,172,036.25;25,733.25
5;Jan 6, 2015;1,434,875;1,292,393.25;22,292.75
6;Jan 7, 2015;1,548,897;1,310,490;14,963.5
7;Jan 8, 2015;1,573,448.5;1,131,985.25;20,853.5
8;Jan 9, 2015;1,551,795.5;900,819.75;18,492.75
9;Jan 10, 2015;1,330,121.5;679,079.25;21,915.75
10;Jan 11, 2015;1,245,315.5;595,527.5;23,764.75
11;Jan 12, 2015;1,572,223;927,555.25;22,427
12;Jan 13, 2015;1,557,794.25;989,571;16,859
13;Jan 14, 2015;1,554,254.25;1,127,128;21,317
14;Jan 15, 2015;1,580,828.75;1,014,653.75;23,621
15;Jan 16, 2015;1,534,068.75;1,243,796.25;18,762.75
16;Jan 17, 2015;1,329,000.75;1,173,343.75;21,802.5
17;Jan 18, 2015;1,243,108.75;1,080,346.25;22,811.75
18;Jan 19, 2015;1,559,946;1,502,904.25;16,602.75
19;Jan 20, 2015;1,595,471.5;1,567,507;19,047.25
20;Jan 21, 2015;1,594,371.75;1,524,692.25;20,802
21;Jan 22, 2015;1,605,934;1,529,502.5;20,974
22;Jan 23, 2015;1,580,198;1,537,337;19,837
23;Jan 24, 2015;1,391,848.5;1,228,214.75;19,375.75
24;Jan 25, 2015;1,265,055.75;1,137,210.75;18,022.5
25;Jan 26, 2015;1,581,008;1,351,133.75;16,357.75
26;Jan 27, 2015;1,592,247.25;1,296,978.75;18,182.5
27;Jan 28, 2015;1,613,410.75;1,170,997.5;18,424.75
28;Jan 29, 2015;1,596,585.25;1,151,969.5;22,463.75
29;Jan 30, 2015;1,562,849.25;1,459,030.25;21,740.25
30;Jan 31, 2015;1,345,132.25;1,191,630.75;16,741.5
31;Feb 1, 2015;1,250,357;1,105,608.75;20,213.75
32;Feb 2, 2015;1,592,531;1,374,310;16,677.75
33;Feb 3, 2015;1,620,916.5;1,491,976;18,321.25
34;Feb 4, 2015;1,626,316.25;1,552,732.25;16,670
35;Feb 5, 2015;1,623,523.25;1,475,954.5;15,952.75
36;Feb 6, 2015;1,597,303;1,376,421.25;17,039.5
37;Feb 7, 2015;1,395,147.25;1,083,037.5;18,195
38;Feb 8, 2015;1,281,069;816,470;29,107.5
39;Feb 9, 2015;1,595,861.75;1,192,198.75;21,437.5
40;Feb 10, 2015;1,599,749.5;1,421,897;15,912.5
41;Feb 11, 2015;1,594,669.25;1,539,637.25;14,343.5
42;Feb 12, 2015;1,593,174.5;1,528,941.5;16,199.25
43;Feb 13, 2015;1,562,459;1,406,086.25;14,470
44;Feb 14, 2015;1,347,657.5;1,163,437.75;26,035.25
45;Feb 15, 2015;1,242,427.5;982,093;23,066.25
46;Feb 16, 2015;1,512,297.75;1,242,247.25;19,952.5
47;Feb 17, 2015;1,581,008;1,473,207.75;17,058
48;Feb 18, 2015;1,589,465;1,421,280.5;18,749
49;Feb 19, 2015;1,595,995.75;1,293,574.25;18,613.75
50;Feb 20, 2015;1,557,110.25;1,144,866;22,559
51;Feb 21, 2015;1,335,687.25;1,007,726.25;21,031.75
52;Feb 22, 2015;1,238,835.25;1,037,043.75;17,027.75
53;Feb 23, 2015;1,571,784.25;1,171,808.5;19,723.75
54;Feb 24, 2015;1,584,692.75;1,213,745;22,319.25
55;Feb 25, 2015;1,563,406.5;1,376,304.5;18,753.75
56;Feb 26, 2015;1,561,393.25;1,286,352.5;22,582.5
57;Feb 27, 2015;1,548,504.5;1,340,509.5;14,852.25
58;Feb 28, 2015;1,332,163.75;1,056,571;16,383.25
59;Mar 1, 2015;1,234,739;743,517.5;22,585.75
60;Mar 2, 2015;1,527,631.75;960,116;26,243.75
61;Mar 3, 2015;1,561,668.75;1,021,959;24,992.5
62;Mar 4, 2015;1,572,267.5;1,119,935.5;17,106.75
63;Mar 5, 2015;1,562,429.25;1,320,904.75;21,167
64;Mar 6, 2015;1,530,533;1,328,957;16,652.75
65;Mar 7, 2015;1,308,026.75;930,736.5;22,550.75
66;Mar 8, 2015;1,175,447;831,270;26,798
67;Mar 9, 2015;1,480,349.25;1,288,821.25;15,853.25
68;Mar 10, 2015;1,525,742;1,283,786;20,087.75
69;Mar 11, 2015;1,520,659.25;1,275,677.25;20,925
70;Mar 12, 2015;1,521,546.25;1,346,497.25;16,440.5
71;Mar 13, 2015;1,508,895.25;1,268,816.25;12,777
72;Mar 14, 2015;1,317,439;1,130,311.25;13,703.75
73;Mar 15, 2015;1,210,941.25;912,207.75;21,693.5
74;Mar 16, 2015;1,491,624;1,037,174.75;18,376
75;Mar 17, 2015;1,486,214;1,164,042;22,758.5
76;Mar 18, 2015;1,476,652.75;1,208,774;23,929.5
77;Mar 19, 2015;1,486,948.25;1,303,066.25;20,912.25
78;Mar 20, 2015;1,473,212;1,316,519.75;24,026.5
79;Mar 21, 2015;1,297,006;1,068,312;18,438.75
80;Mar 22, 2015;1,178,667.25;949,388.5;22,636.5
81;Mar 23, 2015;1,474,552.5;1,291,624.5;20,196.25
82;Mar 24, 2015;1,497,185.5;1,357,917;20,429.75
83;Mar 25, 2015;1,483,083;1,248,754.75;21,878.75
84;Mar 26, 2015;1,502,972.25;1,342,475;20,652.75
85;Mar 27, 2015;1,492,776.25;1,197,064.5;24,132.75
86;Mar 28, 2015;1,274,739.75;956,789.75;15,019.75
87;Mar 29, 2015;1,136,477.5;614,502.25;23,893
88;Mar 30, 2015;1,490,755.25;877,527;24,932.75
89;Mar 31, 2015;1,530,603.5;851,816.25;19,258.75
90;Apr 1, 2015;1,530,356.5;844,917.5;19,464.25
91;Apr 2, 2015;1,495,043;986,304.25;25,004
92;Apr 3, 2015;1,174,168;851,282.5;19,214.5
93;Apr 4, 2015;1,170,216.75;986,363.75;17,211.25
94;Apr 5, 2015;1,078,906;853,222.5;22,932
95;Apr 6, 2015;1,103,790.5;912,172.75;17,283.75
96;Apr 7, 2015;1,446,748.25;1,141,910.75;15,836
97;Apr 8, 2015;1,458,387;1,241,869.75;16,453.75
98;Apr 9, 2015;1,430,608.25;1,230,563;21,366
99;Apr 10, 2015;1,403,490.75;1,189,871.5;20,005
100;Apr 11, 2015;1,220,022.25;772,731.25;16,234.75
101;Apr 12, 2015;1,104,281.5;663,179.5;24,502.25
102;Apr 13, 2015;1,422,882.25;902,057.5;24,843.75
103;Apr 14, 2015;1,451,877.5;1,076,871.75;20,031.75
104;Apr 15, 2015;1,446,631.5;960,214.5;25,998.25
105;Apr 16, 2015;1,435,797;1,144,173;23,981.5
106;Apr 17, 2015;1,420,430.75;1,168,049.5;18,257.25
107;Apr 18, 2015;1,204,574.5;942,961.25;24,675.25
108;Apr 19, 2015;1,098,683;851,362;17,747.25
109;Apr 20, 2015;1,399,052.25;1,079,493.75;20,401.5
110;Apr 21, 2015;1,421,485.5;997,698.5;23,007.75
111;Apr 22, 2015;1,399,100;1,119,615.5;14,803.25
112;Apr 23, 2015;1,389,804.75;1,159,591.75;21,836
113;Apr 24, 2015;1,377,649.75;1,126,023;20,513
114;Apr 25, 2015;1,187,569.5;943,304.25;15,899.75
115;Apr 26, 2015;1,075,979.25;872,421.75;13,738.25
116;Apr 27, 2015;1,413,651.25;1,172,651;15,831.25
117;Apr 28, 2015;1,435,329.75;1,197,466.5;17,289.5
118;Apr 29, 2015;1,432,913.5;1,095,167.25;21,352.25
119;Apr 30, 2015;1,412,109.25;1,119,758.5;18,277.5
120;May 1, 2015;1,075,570.5;903,299.5;18,863.5
121;May 2, 2015;1,111,235.5;932,062;15,194.25
122;May 3, 2015;1,091,218.25;789,875.75;18,155
123;May 4, 2015;1,385,776;1,050,895;19,038
124;May 5, 2015;1,438,372.5;941,913.75;19,357.75
125;May 6, 2015;1,422,623;985,032.5;15,041.25
126;May 7, 2015;1,423,764;971,413.25;18,825
127;May 8, 2015;1,384,680.5;1,165,965.5;16,263
128;May 9, 2015;1,187,495.75;803,028.5;16,341
129;May 10, 2015;1,073,386;632,118;28,489.25
130;May 11, 2015;1,391,791;1,038,901.5;17,122.5
131;May 12, 2015;1,417,129.5;982,352.5;18,049.75
132;May 13, 2015;1,393,403.5;982,639;16,303.5
133;May 14, 2015;1,089,956;860,723.75;23,943
134;May 15, 2015;1,231,519.75;1,029,790.75;17,962.75
135;May 16, 2015;1,144,990.5;831,944.5;14,077
136;May 17, 2015;1,061,435.25;670,560.75;21,398.25
137;May 18, 2015;1,371,581.5;1,043,338;23,625.25
138;May 19, 2015;1,428,677.5;1,051,809.25;19,222.25
139;May 20, 2015;1,406,578.5;1,207,419;20,533.75
140;May 21, 2015;1,405,156.25;1,190,541.5;17,508.75
141;May 22, 2015;1,380,327.5;1,162,095.25;17,844.5
142;May 23, 2015;1,162,168;972,206.25;15,495.25
143;May 24, 2015;1,004,036.25;837,340;14,012.75
144;May 25, 2015;1,032,525.75;849,669.5;16,204.75
145;May 26, 2015;1,353,657.75;1,102,264.25;21,336.5
146;May 27, 2015;1,394,642;1,150,321.75;21,378.25
147;May 28, 2015;1,402,278.5;975,369.5;24,015.75
148;May 29, 2015;1,377,218;1,079,739.75;16,617.25
149;May 30, 2015;1,184,791.25;780,901.25;21,564.75
150;May 31, 2015;1,068,924.75;646,993.5;30,732
151;Jun 1, 2015;1,357,172;1,060,855.5;13,956
152;Jun 2, 2015;1,426,045.25;817,305.75;22,169
153;Jun 3, 2015;1,406,184.25;878,425.25;20,193.5
154;Jun 4, 2015;1,196,726.5;934,235.25;16,737.5
155;Jun 5, 2015;1,310,531.75;940,656.5;18,482.75
156;Jun 6, 2015;1,174,324;800,225.25;26,737.5
157;Jun 7, 2015;1,052,549.5;755,991.25;29,139
158;Jun 8, 2015;1,373,450;1,096,532.25;16,861
159;Jun 9, 2015;1,413,813.25;1,203,320;14,260
160;Jun 10, 2015;1,418,292.25;1,190,694.75;14,751.5
161;Jun 11, 2015;1,404,924.25;1,172,805.75;13,366.25
162;Jun 12, 2015;1,396,584.25;1,140,992.5;13,998
163;Jun 13, 2015;1,183,551;902,724;13,739.25
164;Jun 14, 2015;1,055,201.25;771,296.5;21,105.25
165;Jun 15, 2015;1,354,365.75;1,104,683;8,227
166;Jun 16, 2015;1,379,174.25;1,150,217.75;9,138.5
167;Jun 17, 2015;1,383,312;1,069,345.5;11,644.25
168;Jun 18, 2015;1,398,559;1,091,205;15,533
169;Jun 19, 2015;1,383,682.75;1,056,537.5;14,887.25
170;Jun 20, 2015;1,158,266.5;907,683.5;13,421
171;Jun 21, 2015;1,066,681.5;884,553.25;19,068.75
172;Jun 22, 2015;1,364,658;1,147,341.5;12,531.25
173;Jun 23, 2015;1,403,901.25;1,085,398.75;14,771
174;Jun 24, 2015;1,418,049;1,094,945.5;13,208
175;Jun 25, 2015;1,400,194;1,172,457.5;16,089.5
176;Jun 26, 2015;1,374,364.75;1,188,801.5;13,068
177;Jun 27, 2015;1,177,172.75;905,805.25;19,419.25
178;Jun 28, 2015;1,049,237;790,577.25;24,063.75
179;Jun 29, 2015;1,360,981.75;1,126,300.75;11,371.25
180;Jun 30, 2015;1,382,484.25;1,134,592.25;12,679.25
181;Jul 1, 2015;1,423,537;1,060,784;17,002
182;Jul 2, 2015;1,461,593.75;1,026,694.75;20,569.5
183;Jul 3, 2015;1,433,013.25;1,157,042.75;21,041.75
184;Jul 4, 2015;1,216,157.25;938,006.5;22,442.75
185;Jul 5, 2015;1,106,196.75;845,217.5;22,780.5
186;Jul 6, 2015;1,407,216.5;1,026,185.5;20,247.75
187;Jul 7, 2015;1,438,257.75;1,153,260.5;17,614
188;Jul 8, 2015;1,436,067.25;897,288.5;17,282.75
189;Jul 9, 2015;1,411,164.25;851,222.75;16,367.75
190;Jul 10, 2015;1,376,786;937,659.75;23,227.5
191;Jul 11, 2015;1,170,569.25;927,337.25;11,714
192;Jul 12, 2015;1,082,322.5;827,588.75;22,721
193;Jul 13, 2015;1,386,611.5;1,196,908.25;11,503
194;Jul 14, 2015;1,422,298.5;1,196,395.25;14,979.5
195;Jul 15, 2015;1,419,442.75;1,203,728.25;15,455
196;Jul 16, 2015;1,422,858.75;1,201,171;15,625.75
197;Jul 17, 2015;1,411,155.75;1,056,480.5;21,614
198;Jul 18, 2015;1,173,462;869,893;19,862.75
199;Jul 19, 2015;1,075,339.25;833,377.75;16,828
200;Jul 20, 2015;1,375,381.75;1,103,359;14,214
201;Jul 21, 2015;1,432,158.75;1,055,281.75;20,458
202;Jul 22, 2015;1,435,284;1,186,764.5;16,799.5
203;Jul 23, 2015;1,407,231;1,195,041.5;15,439
204;Jul 24, 2015;1,380,103.75;1,126,230.5;15,181.75
205;Jul 25, 2015;1,203,321;625,029.5;22,510.75
206;Jul 26, 2015;1,056,176.25;605,153.5;20,454.25
207;Jul 27, 2015;1,352,494;964,868;21,972.25
208;Jul 28, 2015;1,388,360.75;834,006.75;16,160.75
209;Jul 29, 2015;1,378,486;867,445.75;19,575
210;Jul 30, 2015;1,377,652.75;838,947;20,454
211;Jul 31, 2015;1,334,274;1,005,932.25;18,441
212;Aug 1, 2015;1,140,056.5;918,897;16,266.5
213;Aug 2, 2015;1,040,171.75;815,759.5;20,337.25
214;Aug 3, 2015;1,341,428.5;1,012,496;18,188.25
215;Aug 4, 2015;1,378,695;1,071,499.5;20,418.75
216;Aug 5, 2015;1,356,978.75;1,097,095.25;17,844.5
217;Aug 6, 2015;1,385,305.25;1,095,637.75;22,680.25
218;Aug 7, 2015;1,359,287.25;1,110,450.75;20,074.5
219;Aug 8, 2015;1,189,120.25;902,978;17,208.5
220;Aug 9, 2015;1,077,699.75;837,729;19,566
221;Aug 10, 2015;1,349,076;1,124,122.75;17,023
222;Aug 11, 2015;1,389,722;1,140,859.25;20,986
223;Aug 12, 2015;1,387,330;1,157,059.5;17,900.5
224;Aug 13, 2015;1,393,746.25;1,020,281.25;22,911
225;Aug 14, 2015;1,370,371.75;1,014,107;20,217.75
226;Aug 15, 2015;1,153,315.5;961,820.25;15,808.5
227;Aug 16, 2015;1,063,923.5;915,808.75;14,798.25
228;Aug 17, 2015;1,347,075.75;1,157,738.25;17,220.75
229;Aug 18, 2015;1,363,137.75;1,152,690.25;18,572.5
230;Aug 19, 2015;1,355,961;1,216,129.75;16,611.25
231;Aug 20, 2015;1,363,692.5;1,213,758;19,616.25
232;Aug 21, 2015;1,342,451.75;1,118,226.5;16,712.5
233;Aug 22, 2015;1,156,390.25;852,917;17,602
234;Aug 23, 2015;1,069,342.25;601,343.75;28,362.5
235;Aug 24, 2015;1,374,361.5;999,599.25;16,206.25
236;Aug 25, 2015;1,409,083.5;880,502.75;23,806
237;Aug 26, 2015;1,411,981.25;947,105.25;22,944.75
238;Aug 27, 2015;1,414,906;1,056,981.75;15,348.25
239;Aug 28, 2015;1,380,512.75;1,182,815;16,953.25
240;Aug 29, 2015;1,174,553.5;960,396.25;18,114.75
241;Aug 30, 2015;1,079,632.25;873,663.5;22,745
242;Aug 31, 2015;1,395,918;1,134,157.5;17,622.5
243;Sep 1, 2015;1,435,239.75;1,126,091.25;21,188.75
244;Sep 2, 2015;1,410,018.25;1,094,585;20,675.5
245;Sep 3, 2015;1,400,276;1,196,362;15,220.25
246;Sep 4, 2015;1,384,113.25;1,039,576.25;18,582.75
247;Sep 5, 2015;1,188,822.75;656,716;22,975.5
248;Sep 6, 2015;1,099,124.25;503,110;31,857.25
249;Sep 7, 2015;1,382,586.75;1,131,447.5;13,007.75
250;Sep 8, 2015;1,414,328;1,215,129.25;15,636.5
251;Sep 9, 2015;1,401,616;1,170,376.25;17,623.5
252;Sep 10, 2015;1,404,584;1,116,194.75;16,647.25
253;Sep 11, 2015;1,393,470.25;1,105,626.25;12,834.25
254;Sep 12, 2015;1,196,281.25;919,954;18,712
255;Sep 13, 2015;1,093,266.25;865,836.5;19,666.75
256;Sep 14, 2015;1,407,604.75;1,118,405.75;17,009
257;Sep 15, 2015;1,447,300.5;989,880;17,929.75
258;Sep 16, 2015;1,450,007.5;1,074,862.5;13,254
259;Sep 17, 2015;1,458,469;937,261;14,426
260;Sep 18, 2015;1,400,770.5;1,090,395.75;18,291
261;Sep 19, 2015;1,186,330.25;992,969.25;17,356.5
262;Sep 20, 2015;1,090,959.75;833,764.25;28,098.25
263;Sep 21, 2015;1,390,748.5;1,167,724.25;14,838
264;Sep 22, 2015;1,435,608;1,189,401.25;19,338.25
265;Sep 23, 2015;1,434,547;1,292,352.5;24,378.25
266;Sep 24, 2015;1,433,948.25;1,141,677.5;23,230.5
267;Sep 25, 2015;1,413,457.25;1,223,246.25;14,561.5
268;Sep 26, 2015;1,212,919.75;1,053,675.25;18,516.75
269;Sep 27, 2015;1,095,111;873,218.5;24,108
270;Sep 28, 2015;1,407,247.5;1,190,574;19,850
271;Sep 29, 2015;1,446,055;1,139,139.5;21,690
272;Sep 30, 2015;1,439,201;1,130,302;18,764
273;Oct 1, 2015;1,411,533.5;1,134,188.25;22,539.5
274;Oct 2, 2015;1,387,105.25;1,149,383;19,847.5
275;Oct 3, 2015;1,103,941.75;904,851;15,659
276;Oct 4, 2015;1,081,326;953,724.5;20,305.25
277;Oct 5, 2015;1,381,206.5;1,162,614;13,251.5
278;Oct 6, 2015;1,462,233.25;1,112,893.75;14,460.5
279;Oct 7, 2015;1,456,866;1,211,089.5;21,893.5
280;Oct 8, 2015;1,451,470;1,347,252.25;20,678.5
281;Oct 9, 2015;1,423,404.5;1,318,873.25;19,590.5
282;Oct 10, 2015;1,210,169.5;956,602.75;16,069
283;Oct 11, 2015;1,111,534;675,697.75;29,954.5
284;Oct 12, 2015;1,420,595.25;1,074,979.25;23,493.25
285;Oct 13, 2015;1,490,625;1,311,955.75;16,648.5
286;Oct 14, 2015;1,523,737.25;1,366,814;22,392
287;Oct 15, 2015;1,521,378.25;1,334,774;22,268
288;Oct 16, 2015;1,487,050.25;1,380,132.25;21,446.5
289;Oct 17, 2015;1,259,580.5;1,200,872.5;14,477.75
290;Oct 18, 2015;1,155,736.25;1,095,423.75;21,036.25
291;Oct 19, 2015;1,460,230.75;1,400,658;19,187.75
292;Oct 20, 2015;1,490,949.5;1,429,468.75;20,242.5
293;Oct 21, 2015;1,486,456.25;1,329,344;20,909
294;Oct 22, 2015;1,495,807.5;1,200,380.25;18,625.5
295;Oct 23, 2015;1,455,423;1,208,904.5;17,891.5
296;Oct 24, 2015;1,245,788.5;1,047,175.25;19,895
297;Oct 25, 2015;1,197,595.5;1,035,570.75;21,357.25
298;Oct 26, 2015;1,438,709.25;1,226,058.5;21,387.5
299;Oct 27, 2015;1,483,668.25;1,255,548;19,635.75
300;Oct 28, 2015;1,495,979.25;1,279,130.25;21,339
301;Oct 29, 2015;1,486,544.25;1,421,691.75;18,408.5
302;Oct 30, 2015;1,464,909.5;1,345,527.25;23,075.75
303;Oct 31, 2015;1,227,707.75;968,255;21,359
304;Nov 1, 2015;1,143,829.75;973,321;21,388.25
305;Nov 2, 2015;1,459,486.25;1,342,274.5;15,694.75
306;Nov 3, 2015;1,501,974;1,394,385.25;20,483
307;Nov 4, 2015;1,501,964.25;1,355,944.25;19,729
308;Nov 5, 2015;1,480,819;1,311,288.5;20,556.25
309;Nov 6, 2015;1,462,573.5;1,211,360.5;18,717.5
310;Nov 7, 2015;1,266,163.75;897,713.25;21,555.5
311;Nov 8, 2015;1,150,594.25;759,375.75;26,980.75
312;Nov 9, 2015;1,480,767;876,282;25,734.25
313;Nov 10, 2015;1,518,108;890,559.5;24,888.75
314;Nov 11, 2015;1,507,564.25;1,072,280.5;23,114
315;Nov 12, 2015;1,509,683.5;1,174,520.5;21,907.75
316;Nov 13, 2015;1,510,891.75;1,022,005.5;22,434.5
317;Nov 14, 2015;1,301,251.25;674,661;21,677.25
318;Nov 15, 2015;1,208,250.25;655,904.5;25,947.5
319;Nov 16, 2015;1,494,604.25;1,013,274.5;21,007
320;Nov 17, 2015;1,540,540.25;1,046,537.5;19,612.75
321;Nov 18, 2015;1,537,272.5;804,475;26,664.75
322;Nov 19, 2015;1,561,215;865,901;23,632.25
323;Nov 20, 2015;1,522,261;1,195,095.75;21,056.5
324;Nov 21, 2015;1,314,882.25;1,090,205;27,413.75
325;Nov 22, 2015;1,231,515.75;914,377.25;26,772
326;Nov 23, 2015;1,543,575.5;1,362,203.75;19,341.75
327;Nov 24, 2015;1,613,177.5;1,172,225;24,490.5
328;Nov 25, 2015;1,601,158.25;1,405,858.5;20,528.5
329;Nov 26, 2015;1,579,375;1,457,803;23,867.5
330;Nov 27, 2015;1,554,779;1,283,706.5;20,653.5
331;Nov 28, 2015;1,359,668.75;859,872.75;21,393.75
332;Nov 29, 2015;1,271,987.25;567,790.5;24,744
333;Nov 30, 2015;1,560,671.5;948,509.5;22,542.5
334;Dec 1, 2015;1,573,020.25;1,145,817.5;23,695.25
335;Dec 2, 2015;1,564,814.25;1,206,481.75;22,491.25
336;Dec 3, 2015;1,546,209;1,237,068.25;22,073
337;Dec 4, 2015;1,543,396.5;1,019,246.5;20,167.5
338;Dec 5, 2015;1,327,450;711,818.5;28,779.5
339;Dec 6, 2015;1,228,762.5;588,414.5;23,108.75
340;Dec 7, 2015;1,511,653.25;1,349,107.25;18,202
341;Dec 8, 2015;1,559,995.25;1,307,464.5;24,093.5
342;Dec 9, 2015;1,561,420.5;1,260,614.5;23,589.25
343;Dec 10, 2015;1,583,296;1,164,777.75;22,629.75
344;Dec 11, 2015;1,572,780.75;1,037,743.75;20,832.5
345;Dec 12, 2015;1,319,755.5;873,528;21,578.75
346;Dec 13, 2015;1,224,080;890,231;25,227
347;Dec 14, 2015;1,530,778.75;1,396,875;19,274.75
348;Dec 15, 2015;1,546,101;1,446,142;20,022
349;Dec 16, 2015;1,544,798.75;1,287,309;21,505.5
350;Dec 17, 2015;1,491,738.5;1,132,138.25;21,152.25
351;Dec 18, 2015;1,451,211.25;1,105,766.75;22,441.5
352;Dec 19, 2015;1,250,281.75;907,751.25;18,458.5
353;Dec 20, 2015;1,162,253.5;761,502.25;22,292.75
354;Dec 21, 2015;1,388,590.75;807,311.25;27,502.5
355;Dec 22, 2015;1,371,253.25;701,271;24,387
356;Dec 23, 2015;1,313,767.5;718,573;22,997.5
357;Dec 24, 2015;1,121,023;645,366;28,544.5
358;Dec 25, 2015;1,035,062;583,678.75;23,644.75
359;Dec 26, 2015;1,041,610.5;384,972.25;25,715.5
360;Dec 27, 2015;1,067,574.5;576,290.75;16,235.25
361;Dec 28, 2015;1,211,307.25;970,961.25;21,340.5
362;Dec 29, 2015;1,223,232.75;877,723.25;27,084.5
363;Dec 30, 2015;1,230,753.5;896,634.5;21,587.75
364;Dec 31, 2015;1,164,582.5;825,332.25;38,657.25
365;Jan 1, 2016;1,056,996.25;930,884.5;29,072.25
366;Jan 2, 2016;1,194,341.5;778,859.75;29,113.75
367;Jan 3, 2016;1,179,005.75;745,832.75;30,110.5
368;Jan 4, 2016;1,443,721;1,136,337.25;28,390.25
369;Jan 5, 2016;1,496,659;1,260,735;28,542.75
370;Jan 6, 2016;1,446,303.75;1,267,195.5;29,766
371;Jan 7, 2016;1,538,899;1,212,183.75;33,984.5
372;Jan 8, 2016;1,519,486.75;996,030;35,100.75
373;Jan 9, 2016;1,300,208.25;1,073,913.5;25,334.5
374;Jan 10, 2016;1,217,998.25;845,852.25;46,670
375;Jan 11, 2016;1,545,820.75;1,333,480.25;25,858.75
376;Jan 12, 2016;1,570,874;1,252,203;30,624.5
377;Jan 13, 2016;1,584,378;1,225,695.75;33,332.5
378;Jan 14, 2016;1,571,944.5;1,289,695;31,129
379;Jan 15, 2016;1,573,183;1,404,194.75;29,139.5
380;Jan 16, 2016;1,352,447.75;1,209,138;33,236
381;Jan 17, 2016;1,264,881.25;1,144,777.25;43,611.25
382;Jan 18, 2016;1,601,320.75;1,494,947.25;29,054.5
383;Jan 19, 2016;1,645,530;1,453,867;32,702.75
384;Jan 20, 2016;1,635,927.25;1,503,217;38,281
385;Jan 21, 2016;1,626,742.25;1,561,784.75;37,984.5
386;Jan 22, 2016;1,618,786.75;1,385,489.75;34,031.5
387;Jan 23, 2016;1,387,336.25;1,091,998.25;31,534.25
388;Jan 24, 2016;1,257,062.5;978,540.75;32,327.25
389;Jan 25, 2016;1,529,881.5;1,185,746;24,250.75
390;Jan 26, 2016;1,558,803.5;1,032,968.5;34,825
391;Jan 27, 2016;1,571,806.75;882,138.5;34,120.75
392;Jan 28, 2016;1,550,571.5;1,033,322.25;28,887.5
393;Jan 29, 2016;1,536,184.25;840,530;36,571.5
394;Jan 30, 2016;1,345,614.25;633,548.75;34,322.25
395;Jan 31, 2016;1,229,194.5;706,491.25;42,270
396;Feb 1, 2016;1,539,382.5;972,226.5;32,323.5
397;Feb 2, 2016;1,575,889.5;848,275.75;37,719
398;Feb 3, 2016;1,574,476.75;996,265.5;35,835.75
399;Feb 4, 2016;1,574,177.5;1,180,537.25;32,703
400;Feb 5, 2016;1,531,236;1,241,425.5;27,577
401;Feb 6, 2016;1,301,268;832,058.25;27,436
402;Feb 7, 2016;1,205,885.25;646,520.25;48,774.25
403;Feb 8, 2016;1,505,158;724,910.75;32,996.25
404;Feb 9, 2016;1,553,398.25;908,155.5;34,235.5
405;Feb 10, 2016;1,575,404;1,133,759;29,870.5
406;Feb 11, 2016;1,548,130.25;1,173,186;33,800
407;Feb 12, 2016;1,527,371.5;1,371,978.25;23,297.75
408;Feb 13, 2016;1,333,147.5;1,125,514.75;22,200.75
409;Feb 14, 2016;1,232,865.5;914,343.5;40,917.25
410;Feb 15, 2016;1,554,765;1,312,989.5;24,728
411;Feb 16, 2016;1,583,499.5;1,460,064.25;28,799.75
412;Feb 17, 2016;1,597,377.75;1,350,338.25;34,182.5
413;Feb 18, 2016;1,560,715.5;1,414,649.75;27,781.25
414;Feb 19, 2016;1,559,821;1,413,663.75;24,405.75
415;Feb 20, 2016;1,385,359.5;763,069.5;25,465
416;Feb 21, 2016;1,240,377.25;579,033.25;45,379.75
417;Feb 22, 2016;1,538,585;926,428.5;33,994.75
418;Feb 23, 2016;1,558,182.75;1,221,233.25;26,545.75
419;Feb 24, 2016;1,548,715;1,209,954.5;35,868.25
420;Feb 25, 2016;1,555,622.75;1,331,709.75;24,436.25
421;Feb 26, 2016;1,514,776;1,342,580.25;24,604
422;Feb 27, 2016;1,294,879.5;1,072,076.25;25,307.75
423;Feb 28, 2016;1,208,862.25;952,751.25;30,907.75
424;Feb 29, 2016;1,518,861.5;1,224,507.75;25,724
425;Mar 1, 2016;1,582,560.75;1,299,201.5;25,246.75
426;Mar 2, 2016;1,567,465;1,163,540.75;34,799
427;Mar 3, 2016;1,551,639.75;1,392,336.75;28,669.5
428;Mar 4, 2016;1,530,989;1,176,803.75;21,814.25
429;Mar 5, 2016;1,305,330;1,170,799.5;24,094.25
430;Mar 6, 2016;1,209,940.25;1,044,998.75;35,752.75
431;Mar 7, 2016;1,502,170.75;1,367,418.5;19,130
432;Mar 8, 2016;1,548,290.75;1,406,326;27,144.5
433;Mar 9, 2016;1,541,114;1,183,373.25;31,060.5
434;Mar 10, 2016;1,528,542.5;1,304,014.5;27,276.75
435;Mar 11, 2016;1,506,180;1,344,140.75;20,407
436;Mar 12, 2016;1,300,580;1,151,343;15,308.5
437;Mar 13, 2016;1,187,959.5;992,684.75;41,335.25
438;Mar 14, 2016;1,475,316;1,248,379.75;19,021
439;Mar 15, 2016;1,537,672;1,345,756;22,788.75
440;Mar 16, 2016;1,534,324.25;1,165,668.25;30,071.25
441;Mar 17, 2016;1,502,820.25;1,262,818.5;22,480.75
